row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq107_03582,COG2197,,,PF00196.20
Aq_sp_Aq107_03583,COG0326,,K04079,PF02518.27
Aq_sp_Aq107_03584,,,,PF17931.2
Aq_sp_Aq107_03585,COG0661,,,PF03109.17
Aq_sp_Aq107_03586,,,,PF18962.1
Aq_sp_Aq107_03587,COG0332,,K00648,PF08545.11
Aq_sp_Aq107_03588,COG1629,,,PF13715.7
Aq_sp_Aq107_03589,COG1832,,,PF13380.7
Aq_sp_Aq107_03590,COG0591,,,PF00474.18
Aq_sp_Aq107_03591,COG1136,,K02003,PF13304.7
Aq_sp_Aq107_03593,COG0488,,K06020,PF13304.7
Aq_sp_Aq107_03595,COG0815,,,PF00795.23
Aq_sp_Aq107_03597,COG1183,,,PF01066.22
Aq_sp_Aq107_03599,,,,PF11369.9
Aq_sp_Aq107_03600,COG2843,,K07282,PF09587.11
Aq_sp_Aq107_03601,COG1137,,K06861,PF00005.28
Aq_sp_Aq107_03602,COG0599,,,PF02627.21
Aq_sp_Aq107_03603,COG0805,,K03118,PF00902.19
Aq_sp_Aq107_03604,COG0794,,K06041,PF00571.29
Aq_sp_Aq107_03605,COG0514,,K03654,PF00270.30
Aq_sp_Aq107_03607,COG4403,,,PF05147.14
Aq_sp_Aq107_03609,COG4995,,,PF12770.8
Aq_sp_Aq107_03611,COG1595,,K03088,PF04542.15
Aq_sp_Aq107_03613,COG0652,,,PF00254.29
Aq_sp_Aq107_03615,,,,PF12867.8
Aq_sp_Aq107_03616,,,,PF00578.22
Aq_sp_Aq107_03617,COG4539,,,PF06127.12
Aq_sp_Aq107_03618,COG0596,,K22318,PF00561.21
Aq_sp_Aq107_03620,,,,PF00246.25
Aq_sp_Aq107_03621,,,,PF11680.9
Aq_sp_Aq107_03622,COG1132,,K18889,PF13555.7
Aq_sp_Aq107_03623,COG0334,,,PF02826.20
Aq_sp_Aq107_03624,COG0781,,,PF01029.19
Aq_sp_Aq107_03625,,,,PF07610.12
Aq_sp_Aq107_03626,COG1862,,,PF02699.16
Aq_sp_Aq107_03627,COG0668,,K03442,PF00924.19
Aq_sp_Aq107_03628,COG2195,,K01258,PF07687.15
Aq_sp_Aq107_03629,,,,PF14064.7
Aq_sp_Aq107_03630,COG4771,,K16089,PF07715.16
Aq_sp_Aq107_03632,COG0666,,,PF00023.31
Aq_sp_Aq107_03633,,,,PF10029.10
Aq_sp_Aq107_03634,COG0369,,,PF00258.26
Aq_sp_Aq107_03635,COG0167,,K00254,PF01180.22
Aq_sp_Aq107_03636,,,,PF18962.1
Aq_sp_Aq107_03637,COG1280,,K05834,PF01810.19
Aq_sp_Aq107_03639,COG0119,,K01640,PF00682.20
Aq_sp_Aq107_03640,,,,PF14376.7
Aq_sp_Aq107_03641,,,,PF16148.6
Aq_sp_Aq107_03642,,,,PF09375.11
Aq_sp_Aq107_03643,,,,PF05090.15
Aq_sp_Aq107_03644,COG4772,,,PF13715.7
Aq_sp_Aq107_03645,,,,PF00989.26
Aq_sp_Aq107_03646,COG4946,,K08676,PF00930.22
Aq_sp_Aq107_03648,,,,PF13847.7
Aq_sp_Aq107_03649,COG4807,,,PF07308.14
Aq_sp_Aq107_03650,,,,PF05099.14
Aq_sp_Aq107_03651,COG0071,,,PF17886.2
Aq_sp_Aq107_03652,COG0330,,,PF01145.26
Aq_sp_Aq107_03654,COG0451,,,PF01073.20
Aq_sp_Aq107_03655,COG3279,,K07705,PF04397.16
Aq_sp_Aq107_03656,COG3275,,,PF06580.14
Aq_sp_Aq107_03657,COG1629,,,PF13715.7
Aq_sp_Aq107_03661,,,,PF11251.9
Aq_sp_Aq107_03662,COG0259,,,PF10590.10
Aq_sp_Aq107_03663,COG1816,,K21053,PF00962.23
Aq_sp_Aq107_03664,COG0556,,K03702,PF00271.32
Aq_sp_Aq107_03665,,,,PF13585.7
Aq_sp_Aq107_03666,,,,PF13585.7
Aq_sp_Aq107_03667,COG1277,,,PF12679.8
Aq_sp_Aq107_03668,COG1131,,,PF13304.7
Aq_sp_Aq107_03670,,,,PF03903.14
Aq_sp_Aq107_03671,,,,PF03903.14
Aq_sp_Aq107_03673,,,,PF04245.14
Aq_sp_Aq107_03674,,,,PF07929.12
Aq_sp_Aq107_03675,COG1612,,,PF02628.16
Aq_sp_Aq107_03676,COG0617,,,PF01966.23
Aq_sp_Aq107_03677,COG0009,,,PF01300.19
Aq_sp_Aq107_03678,COG0438,GT4,K00754,PF00534.21
Aq_sp_Aq107_03679,COG1216,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq107_03680,COG2227,,,PF08241.13
Aq_sp_Aq107_03681,,,,PF06293.15
Aq_sp_Aq107_03682,COG0438,GT4,,PF00534.21
Aq_sp_Aq107_03683,COG3279,,K02477,PF04397.16
Aq_sp_Aq107_03684,COG3275,,,PF06580.14
Aq_sp_Aq107_03685,,,,PF14054.7
Aq_sp_Aq107_03686,COG1629,,,PF13715.7
Aq_sp_Aq107_03687,COG0463,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq107_03688,COG0463,GT2_Glycos_transf_2,K20438,PF00535.27
Aq_sp_Aq107_03689,COG0859,GT9,K02843,PF01075.18
Aq_sp_Aq107_03690,COG2171,,K00674,PF00132.25
Aq_sp_Aq107_03691,COG0816,,K07447,PF03652.16
Aq_sp_Aq107_03692,COG0242,,,PF01327.22
Aq_sp_Aq107_03693,,,,PF18347.2
Aq_sp_Aq107_03694,COG0504,,K01937,PF06418.15
Aq_sp_Aq107_03695,COG0706,,,PF02096.21
Aq_sp_Aq107_03696,COG2335,,,PF02469.23
Aq_sp_Aq107_03697,COG2849,,,PF07661.14
Aq_sp_Aq107_03698,COG0482,,K00566,PF02540.18
Aq_sp_Aq107_03699,COG1404,,,PF00082.23
Aq_sp_Aq107_03700,COG2070,,K23948,PF01207.18
Aq_sp_Aq107_03701,COG3956,,K04765,PF03819.18
Aq_sp_Aq107_03702,COG2207,,,PF12833.8
Aq_sp_Aq107_03703,COG1629,,,PF13715.7
Aq_sp_Aq107_03704,,,,PF12741.8
Aq_sp_Aq107_03706,COG0366,GCBM26+GH13,,PF00128.25
Aq_sp_Aq107_03707,,,,PF13489.7
Aq_sp_Aq107_03708,,,,PF03993.13
Aq_sp_Aq107_03709,COG0169,,K00014,PF08501.12
Aq_sp_Aq107_03710,COG2035,,,PF04018.14
Aq_sp_Aq107_03711,COG2035,,,PF04018.14
Aq_sp_Aq107_03712,COG4783,,,PF12895.8
Aq_sp_Aq107_03713,COG4992,,K00821,PF00202.22
Aq_sp_Aq107_03714,,,,PF03968.15
Aq_sp_Aq107_03715,COG0501,,,PF01435.19
Aq_sp_Aq107_03716,COG3007,,K00209,PF07055.13
Aq_sp_Aq107_03717,COG2860,,,PF03458.14
Aq_sp_Aq107_03718,COG0492,,,PF01134.23
Aq_sp_Aq107_03719,,,,PF10988.9
Aq_sp_Aq107_03720,,,,PF11954.9
Aq_sp_Aq107_03722,,,,PF10988.9
Aq_sp_Aq107_03723,COG1983,,,PF04024.13
Aq_sp_Aq107_03724,COG1695,,,PF03551.15
Aq_sp_Aq107_03726,COG3296,,,PF09685.11
Aq_sp_Aq107_03727,,,,PF14539.7
Aq_sp_Aq107_03728,COG2013,,,PF01987.18
Aq_sp_Aq107_03729,COG0583,,K04761,PF00126.28
Aq_sp_Aq107_03731,COG4704,,,PF09912.10
Aq_sp_Aq107_03732,COG1721,,,PF01882.19
Aq_sp_Aq107_03733,COG0714,,,PF00004.30
Aq_sp_Aq107_03734,,,,PF14258.7
Aq_sp_Aq107_03736,,,,PF10110.10
Aq_sp_Aq107_03737,COG1300,,,PF01944.18
Aq_sp_Aq107_03738,COG1714,,,PF06271.13
Aq_sp_Aq107_03739,COG0652,,,PF00160.22
Aq_sp_Aq107_03740,COG0494,,,PF00293.29
Aq_sp_Aq107_03741,COG0204,,,PF01553.22
Aq_sp_Aq107_03744,COG3279,,K07705,PF04397.16
Aq_sp_Aq107_03745,COG1228,,,PF01979.21
Aq_sp_Aq107_03746,,,,PF13239.7
Aq_sp_Aq107_03747,,,,PF13239.7
Aq_sp_Aq107_03748,,,,PF13239.7
Aq_sp_Aq107_03749,,,,PF13239.7
Aq_sp_Aq107_03750,,,,PF13239.7
Aq_sp_Aq107_03751,COG3275,,,PF13239.7
Aq_sp_Aq107_03753,COG1629,,,PF13715.7
Aq_sp_Aq107_03754,,,,PF09697.11
Aq_sp_Aq107_03755,,,,PF09697.11
Aq_sp_Aq107_03756,COG1252,,K03885,PF01266.25
Aq_sp_Aq107_03757,COG1595,,K03088,PF04542.15
Aq_sp_Aq107_03759,,,,PF07766.14
Aq_sp_Aq107_03760,,,,PF14224.7
Aq_sp_Aq107_03761,,,,PF14224.7
Aq_sp_Aq107_03762,,,,PF00515.29
Aq_sp_Aq107_03763,COG1629,,,PF13715.7
Aq_sp_Aq107_03764,COG1670,,,PF13302.8
Aq_sp_Aq107_03767,,,,PF10099.10
Aq_sp_Aq107_03768,COG1595,,K03088,PF07638.12
Aq_sp_Aq107_03769,COG2032,,,PF00080.21
Aq_sp_Aq107_03770,COG5276,,,
Aq_sp_Aq107_03772,COG4430,,,PF13376.7
Aq_sp_Aq107_03773,,,,PF07504.14
Aq_sp_Aq107_03775,,,,PF00149.29
Aq_sp_Aq107_03777,,,,PF08787.12
Aq_sp_Aq107_03778,COG1765,,,PF00561.21
Aq_sp_Aq107_03779,COG1680,,,PF00144.25
Aq_sp_Aq107_03780,,,,PF11236.9
Aq_sp_Aq107_03782,,,,PF18962.1
Aq_sp_Aq107_03785,,,,PF04784.15
Aq_sp_Aq107_03786,COG1335,,K13995,PF00857.21
Aq_sp_Aq107_03787,,,,PF10677.10
Aq_sp_Aq107_03788,COG1506,,,PF00561.21
Aq_sp_Aq107_03789,,,,PF02012.21
Aq_sp_Aq107_03790,COG2220,,,PF12706.8
Aq_sp_Aq107_03792,COG2367,,,PF13354.7
Aq_sp_Aq107_03793,COG2234,,,PF02225.23
Aq_sp_Aq107_03794,COG4867,,,PF13519.7
Aq_sp_Aq107_03795,COG1239,,,PF07728.15
Aq_sp_Aq107_03796,COG3782,,,PF08907.12
Aq_sp_Aq107_03797,COG0642,,,PF02518.27
Aq_sp_Aq107_03798,COG0642,,,PF02518.27
Aq_sp_Aq107_03799,COG1741,,,PF02678.17
Aq_sp_Aq107_03800,COG1228,,,PF01979.21
Aq_sp_Aq107_03801,,,,PF11695.9
Aq_sp_Aq107_03802,COG1228,,,PF01979.21
Aq_sp_Aq107_03803,COG4430,,,PF13376.7
Aq_sp_Aq107_03805,COG0488,,K06158,PF13175.7
Aq_sp_Aq107_03806,COG4124,GH26,K01218,PF02156.16
Aq_sp_Aq107_03807,,,,PF08547.13
Aq_sp_Aq107_03808,COG0730,,,PF01925.20
Aq_sp_Aq107_03809,COG0666,,,PF12796.8
Aq_sp_Aq107_03810,COG0010,,,PF00491.22
Aq_sp_Aq107_03811,COG0308,,,PF01433.21
Aq_sp_Aq107_03812,COG2819,,K07017,PF00756.21
Aq_sp_Aq107_03813,COG2234,,,PF04389.18
Aq_sp_Aq107_03815,COG1629,,,PF13715.7
Aq_sp_Aq107_03816,,,,PF14054.7
Aq_sp_Aq107_03821,,,,PF14107.7
Aq_sp_Aq107_03823,COG3501,,,PF04717.13
Aq_sp_Aq107_03824,,,,PF09601.11
Aq_sp_Aq107_03825,,,,PF07676.13
Aq_sp_Aq107_03826,COG2207,,,PF12833.8
Aq_sp_Aq107_03828,COG1028,,,PF00106.26
Aq_sp_Aq107_03829,COG4898,,,PF09966.10
Aq_sp_Aq107_03830,,,,PF08818.12
Aq_sp_Aq107_03831,,,,PF00561.21
Aq_sp_Aq107_03832,,,,PF12412.9
Aq_sp_Aq107_03833,,,,PF16116.6
Aq_sp_Aq107_03834,COG0664,,,PF00027.30
Aq_sp_Aq107_03835,COG2897,,K01011,PF00581.21
Aq_sp_Aq107_03836,COG0251,,,PF01042.22
Aq_sp_Aq107_03837,COG2249,,,PF02525.18
Aq_sp_Aq107_03838,COG0664,,,PF00027.30
Aq_sp_Aq107_03839,COG1680,,,PF00144.25
Aq_sp_Aq107_03840,COG2207,,,PF12833.8
Aq_sp_Aq107_03841,COG2849,,,PF07661.14
Aq_sp_Aq107_03842,,,,PF13505.7
Aq_sp_Aq107_03844,COG1506,,,PF00515.29
Aq_sp_Aq107_03845,COG0451,,,PF01073.20
Aq_sp_Aq107_03847,COG4538,,,PF07366.13
Aq_sp_Aq107_03848,COG2814,,,PF07690.17
Aq_sp_Aq107_03849,COG0380,GT20,,PF00534.21
Aq_sp_Aq107_03850,COG3387,GH15,K22934,PF00723.22
Aq_sp_Aq107_03851,,GCBM9,,PF06452.12
Aq_sp_Aq107_03852,COG0366,GCBM26+GH13_6,,PF00128.25
Aq_sp_Aq107_03854,COG1960,,,PF00441.25
Aq_sp_Aq107_03855,COG0183,,K00632,PF02803.19
Aq_sp_Aq107_03856,COG1250,,K07516,PF00725.23
Aq_sp_Aq107_03857,COG1846,,,PF13463.7
Aq_sp_Aq107_03858,COG1022,,K01897,PF00501.29
Aq_sp_Aq107_03859,COG4412,,,PF00246.25
Aq_sp_Aq107_03860,COG0046,,K01952,PF02769.23
Aq_sp_Aq107_03861,COG2356,,,PF04231.14
Aq_sp_Aq107_03862,COG0144,,,PF01728.20
Aq_sp_Aq107_03863,COG4447,,,PF02012.21
Aq_sp_Aq107_03866,COG1595,,K03088,PF04542.15
Aq_sp_Aq107_03867,COG1132,,K11085,PF00664.24
Aq_sp_Aq107_03868,COG1109,,K01835,PF02878.17
Aq_sp_Aq107_03869,COG0463,GT2,,PF00535.27
Aq_sp_Aq107_03870,,,,PF13858.7
Aq_sp_Aq107_03871,,,,PF13858.7
Aq_sp_Aq107_03872,,,,PF13858.7
Aq_sp_Aq107_03874,COG0254,,K02909,PF01197.19
Aq_sp_Aq107_03875,COG1208,,,PF00132.25
Aq_sp_Aq107_03877,COG0747,,K12368,PF00496.23
Aq_sp_Aq107_03878,COG0621,,K18707,PF04055.22
Aq_sp_Aq107_03879,,,,PF14542.7
Aq_sp_Aq107_03881,COG0741,GH23,K08307,PF01464.21
Aq_sp_Aq107_03882,COG0730,,,PF01925.20
Aq_sp_Aq107_03883,,,,PF00578.22
Aq_sp_Aq107_03885,COG0458,,K01955,PF02222.23
Aq_sp_Aq107_03888,COG3209,,,PF05593.15
Aq_sp_Aq107_03890,COG2801,,,PF00665.27
Aq_sp_Aq107_03893,,,,PF14534.7
Aq_sp_Aq107_03894,,,,PF19040.1
Aq_sp_Aq107_03895,COG2192,,K12713,PF16861.6
Aq_sp_Aq107_03897,COG0529,,K00860,PF13238.7
Aq_sp_Aq107_03898,,,,PF00685.28
Aq_sp_Aq107_03900,COG2755,,,
Aq_sp_Aq107_03901,COG0438,GT4,,PF00534.21
Aq_sp_Aq107_03902,COG0438,GT4,,PF00534.21
Aq_sp_Aq107_03903,COG1132,,K06148,PF00005.28
Aq_sp_Aq107_03904,COG0463,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq107_03905,COG1032,,,PF02310.20
Aq_sp_Aq107_03906,COG2226,,,PF08241.13
Aq_sp_Aq107_03907,COG1032,,K04034,PF02310.20
Aq_sp_Aq107_03909,,,,PF04264.14
Aq_sp_Aq107_03911,,,,PF12869.8
Aq_sp_Aq107_03912,,,,PF10082.10
Aq_sp_Aq107_03913,,,,PF14099.7
Aq_sp_Aq107_03914,,,,PF18962.1
Aq_sp_Aq107_03915,,,,PF18962.1
Aq_sp_Aq107_03916,COG0800,,K01625,PF01081.20
Aq_sp_Aq107_03917,COG0524,,K00874,PF00294.25
Aq_sp_Aq107_03918,COG1028,,K03366,PF00106.26
Aq_sp_Aq107_03919,COG2271,,K08191,PF07690.17
Aq_sp_Aq107_03920,COG1917,,,PF07883.12
Aq_sp_Aq107_03921,,GPL17_2,K20525,PF05426.13
Aq_sp_Aq107_03922,,,,PF01833.25
Aq_sp_Aq107_03923,,GPL6_1,,PF13229.7
Aq_sp_Aq107_03924,,,,PF12771.8
Aq_sp_Aq107_03925,COG1629,,,PF13715.7
Aq_sp_Aq107_03926,COG2186,,K05799,PF07729.13
Aq_sp_Aq107_03927,,,,PF13508.8
Aq_sp_Aq107_03928,COG0137,,K01940,PF00764.20
Aq_sp_Aq107_03929,COG0002,,K00145,PF01118.25
Aq_sp_Aq107_03930,COG0345,,K00286,PF03807.18
Aq_sp_Aq107_03931,COG4992,,K00821,PF00202.22
Aq_sp_Aq107_03932,COG0014,,K00147,PF00171.23
Aq_sp_Aq107_03933,COG0263,,K00931,PF00696.29
Aq_sp_Aq107_03934,COG0078,,K13043,PF00185.25
Aq_sp_Aq107_03935,COG0548,,K00930,PF00696.29
Aq_sp_Aq107_03936,COG0624,,K01438,PF07687.15
Aq_sp_Aq107_03937,COG0165,,K01755,PF00206.21
Aq_sp_Aq107_03938,COG0642,,,PF02518.27
Aq_sp_Aq107_03939,COG4565,,,PF00072.25
Aq_sp_Aq107_03940,COG0524,,,PF00294.25
Aq_sp_Aq107_03941,,,,PF06439.12
Aq_sp_Aq107_03942,COG1082,,,PF01261.25
Aq_sp_Aq107_03943,COG0673,,,PF01408.23
Aq_sp_Aq107_03944,,,,PF01306.20
Aq_sp_Aq107_03945,COG1082,,,PF01261.25
Aq_sp_Aq107_03946,,,,PF13618.7
Aq_sp_Aq107_03947,COG2303,,K20927,PF05199.14
Aq_sp_Aq107_03948,COG3622,,,PF01261.25
Aq_sp_Aq107_03950,COG4799,,K01966,PF01039.23
Aq_sp_Aq107_03951,COG4770,,K11263,PF02222.23
Aq_sp_Aq107_03952,COG4770,,,PF00364.23
Aq_sp_Aq107_03953,COG1280,,,PF01810.19
Aq_sp_Aq107_03954,,,,PF08570.11
Aq_sp_Aq107_03955,COG1988,,,PF04307.15
Aq_sp_Aq107_03956,,,,PF04339.13
Aq_sp_Aq107_03957,COG3437,,,PF00072.25
Aq_sp_Aq107_03958,COG2201,,,PF00072.25
Aq_sp_Aq107_03959,COG3437,,,PF00072.25
Aq_sp_Aq107_03960,COG0784,,,PF00072.25
Aq_sp_Aq107_03961,COG1629,,,PF13715.7
Aq_sp_Aq107_03962,COG4251,,,PF13689.7
Aq_sp_Aq107_03965,,,,PF12867.8
Aq_sp_Aq107_03966,COG1573,,,PF03167.20
Aq_sp_Aq107_03967,COG0312,,,PF01523.17
Aq_sp_Aq107_03968,COG0312,,K03592,PF01523.17
Aq_sp_Aq107_03969,,,,PF13709.7
Aq_sp_Aq107_03970,COG0714,,,PF00004.30
Aq_sp_Aq107_03971,COG1721,,,PF01882.19
Aq_sp_Aq107_03972,,,,PF07584.12
Aq_sp_Aq107_03973,,,,PF13779.7
Aq_sp_Aq107_03977,,,,PF13648.7
Aq_sp_Aq107_03978,,,,PF05076.14
Aq_sp_Aq107_03979,,,,PF06197.14
Aq_sp_Aq107_03980,COG0664,,,PF00027.30
Aq_sp_Aq107_03982,,,,PF14329.7
Aq_sp_Aq107_03983,,,,PF01261.25
Aq_sp_Aq107_03984,COG0346,,,PF00903.26
Aq_sp_Aq107_03985,COG3275,,,PF06580.14
Aq_sp_Aq107_03986,COG3279,,K07705,PF04397.16
Aq_sp_Aq107_03991,COG2764,,,PF06983.14
Aq_sp_Aq107_03992,COG1522,,K03719,PF01037.22
Aq_sp_Aq107_03993,COG0456,,K22441,PF00583.26
Aq_sp_Aq107_03994,,,,PF01738.19
Aq_sp_Aq107_03995,COG2207,,,PF12833.8
Aq_sp_Aq107_03996,,,,PF13505.7
Aq_sp_Aq107_03997,COG1680,,,PF00144.25
Aq_sp_Aq107_03998,COG5640,,,PF00089.27
Aq_sp_Aq107_03999,,,,PF13644.7
Aq_sp_Aq107_04000,COG2320,,,PF04229.15
Aq_sp_Aq107_04001,,,,PF13564.7
Aq_sp_Aq107_04003,COG2207,,,PF12833.8
Aq_sp_Aq107_04004,COG2764,,,PF00903.26
Aq_sp_Aq107_04006,,,,PF12680.8
Aq_sp_Aq107_04008,COG4941,,,
Aq_sp_Aq107_04009,COG3795,,,PF03795.15
Aq_sp_Aq107_04011,COG1680,,,PF00144.25
Aq_sp_Aq107_04012,COG0664,,,PF00027.30
Aq_sp_Aq107_04013,,,,PF10067.10
Aq_sp_Aq107_04014,,,,PF05170.15
Aq_sp_Aq107_04016,,,,PF11138.9
Aq_sp_Aq107_04017,COG0526,,,PF00578.22
Aq_sp_Aq107_04018,COG1225,,,PF00578.22
Aq_sp_Aq107_04019,COG0664,,,PF00027.30
Aq_sp_Aq107_04020,COG1028,,,PF00106.26
Aq_sp_Aq107_04021,,,,PF12893.8
Aq_sp_Aq107_04022,COG1228,,,PF01979.21
Aq_sp_Aq107_04023,COG2207,,,PF12833.8
Aq_sp_Aq107_04024,COG0793,,,PF03572.19
Aq_sp_Aq107_04026,COG1362,,K01267,PF02127.16
Aq_sp_Aq107_04027,COG1522,,K03719,PF01037.22
Aq_sp_Aq107_04028,COG0111,,K12972,PF00389.31
Aq_sp_Aq107_04029,COG3565,,,
Aq_sp_Aq107_04030,COG4815,,,PF08877.11
Aq_sp_Aq107_04031,COG1404,,,PF05922.17
Aq_sp_Aq107_04032,COG1538,,,PF02321.19
Aq_sp_Aq107_04033,COG1136,,K02003,PF13304.7
Aq_sp_Aq107_04034,,,,PF10988.9
Aq_sp_Aq107_04035,COG0577,,,PF02687.22
Aq_sp_Aq107_04036,COG0577,,,PF02687.22
Aq_sp_Aq107_04037,COG0577,,,PF02687.22
Aq_sp_Aq107_04038,COG0577,,,PF02687.22
Aq_sp_Aq107_04039,COG0577,,,PF02687.22
Aq_sp_Aq107_04040,COG0577,,,PF02687.22
Aq_sp_Aq107_04041,COG0577,,,PF02687.22
Aq_sp_Aq107_04042,COG2335,,,PF02469.23
Aq_sp_Aq107_04043,COG0541,,K03106,PF01656.24
Aq_sp_Aq107_04044,COG0190,,K01491,PF00763.24
Aq_sp_Aq107_04045,,,,PF08239.12
Aq_sp_Aq107_04046,COG0225,,,PF01625.22
Aq_sp_Aq107_04047,COG1158,,,PF00006.26
Aq_sp_Aq107_04048,,,,PF14126.7
Aq_sp_Aq107_04049,COG0622,,,PF12850.8
Aq_sp_Aq107_04050,COG0101,,K06173,PF01416.21
Aq_sp_Aq107_04051,COG1132,,K06147,PF00664.24
Aq_sp_Aq107_04052,,,,PF12412.9
Aq_sp_Aq107_04053,,,,PF12412.9
Aq_sp_Aq107_04054,COG1624,,,PF02457.17
Aq_sp_Aq107_04055,COG0294,,K00796,PF00809.23
Aq_sp_Aq107_04056,,,,PF07659.12
Aq_sp_Aq107_04057,COG2259,,,PF07681.13
Aq_sp_Aq107_04058,COG0601,,K16200,PF00528.23
Aq_sp_Aq107_04059,COG0149,,K01803,PF00121.19
Aq_sp_Aq107_04060,COG2264,,,PF13489.7
Aq_sp_Aq107_04061,COG2127,,,PF02617.18
Aq_sp_Aq107_04062,,,,PF12388.9
Aq_sp_Aq107_04063,,,,PF12388.9
Aq_sp_Aq107_04064,COG1629,,,PF13715.7
Aq_sp_Aq107_04065,COG3712,,,PF16344.6
Aq_sp_Aq107_04066,COG1595,,K03088,PF04542.15
Aq_sp_Aq107_04067,COG4447,,,PF18962.1
Aq_sp_Aq107_04068,COG2234,,,PF04389.18
Aq_sp_Aq107_04069,COG3275,,K02478,PF06580.14
Aq_sp_Aq107_04070,COG3279,,K02477,PF04397.16
Aq_sp_Aq107_04071,COG1051,,,PF00293.29
Aq_sp_Aq107_04072,COG0153,,K00849,PF10509.10
Aq_sp_Aq107_04073,COG1085,,K00965,PF01087.23
Aq_sp_Aq107_04074,COG0243,,,PF00384.23
Aq_sp_Aq107_04075,,,,PF03160.15
Aq_sp_Aq107_04076,,GPL14,,PF17957.2
Aq_sp_Aq107_04077,,GCBM6,,PF03422.16
Aq_sp_Aq107_04078,,,,PF17957.2
Aq_sp_Aq107_04079,COG1593,,K11690,PF06808.13
Aq_sp_Aq107_04080,COG3090,,,PF04290.13
Aq_sp_Aq107_04081,COG1638,,,PF03480.14
Aq_sp_Aq107_04082,COG0800,,K01625,PF01081.20
Aq_sp_Aq107_04083,COG0524,,K00874,PF00294.25
Aq_sp_Aq107_04084,,,,PF16153.6
Aq_sp_Aq107_04085,COG1028,,,PF00106.26
Aq_sp_Aq107_04086,COG3717,,,PF04962.13
Aq_sp_Aq107_04087,COG1312,,K01686,PF01261.25
Aq_sp_Aq107_04088,COG1028,,,PF00106.26
Aq_sp_Aq107_04089,,GPL29,,PF13229.7
Aq_sp_Aq107_04090,COG0642,,,PF02518.27
Aq_sp_Aq107_04091,COG4700,,,PF12895.8
Aq_sp_Aq107_04092,,,,PF13472.7
Aq_sp_Aq107_04093,COG2755,,,PF13472.7
Aq_sp_Aq107_04094,COG1696,,K19294,PF03062.20
Aq_sp_Aq107_04095,COG3663,,,
Aq_sp_Aq107_04097,COG3738,,,PF06940.12
Aq_sp_Aq107_04100,COG0159,,K01695,PF00290.21
Aq_sp_Aq107_04101,COG0133,,K01696,PF00291.26
Aq_sp_Aq107_04102,COG0135,,K01817,PF00697.23
Aq_sp_Aq107_04103,COG0134,,K01609,PF00218.22
Aq_sp_Aq107_04104,COG0547,,K00766,PF00591.22
Aq_sp_Aq107_04105,COG0512,,K01664,PF00117.29
Aq_sp_Aq107_04106,COG0147,,K01657,PF04715.14
Aq_sp_Aq107_04107,COG2353,,,PF04264.14
Aq_sp_Aq107_04108,COG1846,,,PF01047.23
Aq_sp_Aq107_04109,COG0526,,,PF00578.22
Aq_sp_Aq107_04110,COG1225,,,PF00578.22
Aq_sp_Aq107_04111,COG0607,,,PF00581.21
Aq_sp_Aq107_04112,COG0607,,,PF00581.21
Aq_sp_Aq107_04113,COG0860,,,PF01520.19
Aq_sp_Aq107_04114,,,,PF07676.13
Aq_sp_Aq107_04115,COG0739,,,PF01551.23
Aq_sp_Aq107_04116,COG2197,,K07696,PF00196.20
Aq_sp_Aq107_04119,COG0582,,,PF00589.23
Aq_sp_Aq107_04121,,,,PF12728.8
Aq_sp_Aq107_04122,,,,PF01446.18
Aq_sp_Aq107_04124,,,,PF16313.6
Aq_sp_Aq107_04125,,,,PF17642.2
Aq_sp_Aq107_04126,COG0286,,,PF13588.7
Aq_sp_Aq107_04127,,,,PF01420.20
Aq_sp_Aq107_04129,,,,PF09254.12
Aq_sp_Aq107_04130,,,,PF05222.16
Aq_sp_Aq107_04131,COG0284,,K01591,PF00215.25
Aq_sp_Aq107_04132,COG0614,,,PF01497.19
Aq_sp_Aq107_04133,COG0596,,K01055,PF00561.21
Aq_sp_Aq107_04134,,,,PF14322.7
Aq_sp_Aq107_04135,COG1629,,,PF13715.7
Aq_sp_Aq107_04136,,,,PF13852.7
Aq_sp_Aq107_04137,COG1235,,,PF12706.8
Aq_sp_Aq107_04138,COG0788,,K01433,PF00551.20
Aq_sp_Aq107_04139,,,,PF16313.6
Aq_sp_Aq107_04140,COG1884,,K11942,PF02310.20
Aq_sp_Aq107_04141,COG1228,,,PF01979.21
Aq_sp_Aq107_04142,,,,PF13715.7
Aq_sp_Aq107_04143,COG0400,,,
Aq_sp_Aq107_04145,COG1522,,K03719,PF01037.22
Aq_sp_Aq107_04147,COG1115,,,PF01235.18
Aq_sp_Aq107_04148,COG0668,,K03442,PF00924.19
Aq_sp_Aq107_04150,COG4977,,,PF01965.25
Aq_sp_Aq107_04151,COG2814,,,PF07690.17
Aq_sp_Aq107_04152,COG3358,,,PF07920.12
Aq_sp_Aq107_04153,,,,PF07642.12
Aq_sp_Aq107_04154,COG0347,,K04751,PF00543.23
Aq_sp_Aq107_04155,COG0239,,,PF02537.16
Aq_sp_Aq107_04156,COG3708,,,PF14526.7
Aq_sp_Aq107_04157,,,,PF03571.16
