row_0,CAZyme
Aq_sp_Aq349_04746,PF13302.8
Aq_sp_Aq349_04748,PF04264.14
Aq_sp_Aq349_04750,PF19089.1
Aq_sp_Aq349_04752,PF00881.25
Aq_sp_Aq349_04753,PF00583.26
Aq_sp_Aq349_04754,PF00561.21
Aq_sp_Aq349_04756,PF12833.8
Aq_sp_Aq349_04757,PF00023.31
Aq_sp_Aq349_04758,PF00436.26
Aq_sp_Aq349_04759,PF03922.15
Aq_sp_Aq349_04760,PF01136.20
Aq_sp_Aq349_04761,PF00903.26
Aq_sp_Aq349_04762,PF04209.14
Aq_sp_Aq349_04763,PF07883.12
Aq_sp_Aq349_04764,PF00045.20
Aq_sp_Aq349_04765,PF13419.7
Aq_sp_Aq349_04766,PF01266.25
Aq_sp_Aq349_04767,PF18943.1
Aq_sp_Aq349_04768,PF01070.19
Aq_sp_Aq349_04770,PF00999.22
Aq_sp_Aq349_04771,PF00027.30
Aq_sp_Aq349_04772,PF00194.22
Aq_sp_Aq349_04774,PF18998.1
Aq_sp_Aq349_04775,PF01979.21
Aq_sp_Aq349_04776,PF01758.17
Aq_sp_Aq349_04777,PF00474.18
Aq_sp_Aq349_04778,PF12771.8
Aq_sp_Aq349_04779,PF13715.7
Aq_sp_Aq349_04780,PF16344.6
Aq_sp_Aq349_04781,PF04545.17
Aq_sp_Aq349_04782,GH3
Aq_sp_Aq349_04784,GH25
Aq_sp_Aq349_04785,PF00144.25
Aq_sp_Aq349_04786,PF00676.21
Aq_sp_Aq349_04787,PF01063.20
Aq_sp_Aq349_04788,PF00198.24
Aq_sp_Aq349_04789,PF00132.25
Aq_sp_Aq349_04790,PF00378.21
Aq_sp_Aq349_04791,PF01541.25
Aq_sp_Aq349_04792,PF00171.23
Aq_sp_Aq349_04793,PF00109.27
Aq_sp_Aq349_04794,PF03061.23
Aq_sp_Aq349_04795,PF00725.23
Aq_sp_Aq349_04796,PF00378.21
Aq_sp_Aq349_04798,PF01883.20
Aq_sp_Aq349_04799,PF05138.13
Aq_sp_Aq349_04800,PF06243.12
Aq_sp_Aq349_04801,PF05138.13
Aq_sp_Aq349_04802,PF00970.25
Aq_sp_Aq349_04803,PF17932.2
Aq_sp_Aq349_04804,PF03724.17
Aq_sp_Aq349_04805,PF18962.1
Aq_sp_Aq349_04806,PF00351.22
Aq_sp_Aq349_04807,PF11301.9
Aq_sp_Aq349_04808,PF00028.18
Aq_sp_Aq349_04809,PF08885.12
Aq_sp_Aq349_04810,PF02272.20
Aq_sp_Aq349_04811,PF01551.23
Aq_sp_Aq349_04812,PF09587.11
Aq_sp_Aq349_04813,PF00376.24
Aq_sp_Aq349_04814,PF04011.13
Aq_sp_Aq349_04815,PF04536.15
Aq_sp_Aq349_04816,PF04536.15
Aq_sp_Aq349_04817,PF00005.28
Aq_sp_Aq349_04818,COG3391
Aq_sp_Aq349_04819,PF00350.24
Aq_sp_Aq349_04820,PF13620.7
Aq_sp_Aq349_04821,PF01235.18
Aq_sp_Aq349_04822,PF00588.20
Aq_sp_Aq349_04823,PF11860.9
Aq_sp_Aq349_04825,PF06580.14
Aq_sp_Aq349_04826,PF04397.16
Aq_sp_Aq349_04828,PF01266.25
Aq_sp_Aq349_04829,PF00221.20
Aq_sp_Aq349_04830,PF14903.7
Aq_sp_Aq349_04831,PF00106.26
Aq_sp_Aq349_04832,PF00109.27
Aq_sp_Aq349_04833,PF00550.26
Aq_sp_Aq349_04834,PF03279.14
Aq_sp_Aq349_04836,PF08541.11
Aq_sp_Aq349_04838,COG0764
Aq_sp_Aq349_04840,PF14399.7
Aq_sp_Aq349_04841,PF13304.7
Aq_sp_Aq349_04842,PF01061.25
Aq_sp_Aq349_04843,PF03061.23
Aq_sp_Aq349_04844,PF00109.27
Aq_sp_Aq349_04845,PF00891.19
Aq_sp_Aq349_04847,PF00550.26
Aq_sp_Aq349_04848,PF08545.11
Aq_sp_Aq349_04849,PF00109.27
Aq_sp_Aq349_04850,GCE4
Aq_sp_Aq349_04851,PF03548.16
Aq_sp_Aq349_04853,PF13505.7
Aq_sp_Aq349_04854,PF07977.14
Aq_sp_Aq349_04856,GT2_Glycos_transf_2
Aq_sp_Aq349_04857,PF01553.22
Aq_sp_Aq349_04858,PF01593.25
Aq_sp_Aq349_04859,PF03417.17
Aq_sp_Aq349_04860,PF00501.29
Aq_sp_Aq349_04861,PF00144.25
Aq_sp_Aq349_04862,PF01593.25
Aq_sp_Aq349_04863,PF00072.25
Aq_sp_Aq349_04864,PF07700.16
Aq_sp_Aq349_04865,PF02518.27
Aq_sp_Aq349_04866,PF08495.11
Aq_sp_Aq349_04867,PF02518.27
Aq_sp_Aq349_04868,PF01627.24
Aq_sp_Aq349_04869,PF04397.16
Aq_sp_Aq349_04870,PF13448.7
Aq_sp_Aq349_04871,COG2849
Aq_sp_Aq349_04872,PF00801.21
Aq_sp_Aq349_04873,PF05593.15
