row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq349_03566,COG3525,GH20,,PF00754.26
Aq_sp_Aq349_03567,COG3669,GH29,,PF01120.18
Aq_sp_Aq349_03568,COG3537,GH92,,PF07971.13
Aq_sp_Aq349_03569,COG3537,GH92,,PF07971.13
Aq_sp_Aq349_03570,COG1629,,,PF13715.7
Aq_sp_Aq349_03571,,,,PF12741.8
Aq_sp_Aq349_03572,COG0738,,K02429,PF07690.17
Aq_sp_Aq349_03573,COG1940,,K00847,PF00480.21
Aq_sp_Aq349_03574,COG0363,,,PF01182.21
Aq_sp_Aq349_03575,COG3568,,,PF03372.24
Aq_sp_Aq349_03576,COG4585,,,PF13424.7
Aq_sp_Aq349_03577,COG2197,,,PF00072.25
Aq_sp_Aq349_03578,COG1595,,,PF04542.15
Aq_sp_Aq349_03579,COG1309,,,PF00440.24
Aq_sp_Aq349_03581,COG0659,,K03321,PF00916.21
Aq_sp_Aq349_03582,COG0589,,,PF00582.27
Aq_sp_Aq349_03583,COG0523,,,PF02492.20
Aq_sp_Aq349_03584,COG2096,,K00798,PF01923.19
Aq_sp_Aq349_03585,COG2243,,K03394,PF00590.21
Aq_sp_Aq349_03586,COG1010,,,PF02570.16
Aq_sp_Aq349_03587,COG0778,,K04719,PF00881.25
Aq_sp_Aq349_03588,,,,PF01292.21
Aq_sp_Aq349_03589,COG1629,,K02014,PF13715.7
Aq_sp_Aq349_03590,COG2241,,,
Aq_sp_Aq349_03592,COG0451,,,PF01073.20
Aq_sp_Aq349_03593,COG0463,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq349_03594,COG2875,,,PF01890.17
Aq_sp_Aq349_03595,COG2099,,,PF02571.15
Aq_sp_Aq349_03596,COG1903,,,PF01888.18
Aq_sp_Aq349_03598,COG0219,,K03216,PF00588.20
Aq_sp_Aq349_03600,COG0745,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq349_03601,COG1239,,,PF07728.15
Aq_sp_Aq349_03602,COG1797,,K02224,PF13500.7
Aq_sp_Aq349_03603,COG1429,,K02230,PF02514.17
Aq_sp_Aq349_03605,COG0050,,,PF03143.18
Aq_sp_Aq349_03606,COG2207,,,PF12833.8
Aq_sp_Aq349_03607,COG3324,,,PF00903.26
Aq_sp_Aq349_03609,COG0596,,,PF00561.21
Aq_sp_Aq349_03610,COG2311,,,PF04235.13
Aq_sp_Aq349_03611,,,,PF09603.11
Aq_sp_Aq349_03612,COG1595,,,PF04542.15
Aq_sp_Aq349_03615,COG0745,,,PF00486.29
Aq_sp_Aq349_03617,COG4188,,,PF03403.14
Aq_sp_Aq349_03618,COG2207,,,PF12833.8
Aq_sp_Aq349_03619,COG0451,,,PF01370.22
Aq_sp_Aq349_03620,COG2378,,,PF08279.13
Aq_sp_Aq349_03622,COG0605,,K04564,PF02777.19
Aq_sp_Aq349_03623,COG2138,,K03795,PF06180.12
Aq_sp_Aq349_03624,COG0007,,K02303,PF00590.21
Aq_sp_Aq349_03625,COG0451,,,
Aq_sp_Aq349_03626,COG3411,,,
Aq_sp_Aq349_03627,COG3911,,,PF13521.7
Aq_sp_Aq349_03628,COG1270,,K02227,PF03186.14
Aq_sp_Aq349_03629,COG0079,,K04720,PF00155.22
Aq_sp_Aq349_03630,COG1492,,K02232,PF13500.7
Aq_sp_Aq349_03631,,,,PF00656.23
Aq_sp_Aq349_03634,COG4585,,,PF00515.29
Aq_sp_Aq349_03635,COG2197,,,PF00072.25
Aq_sp_Aq349_03636,COG3291,,,PF13385.7
Aq_sp_Aq349_03637,COG2885,,,PF00691.21
Aq_sp_Aq349_03638,COG5018,,,PF16473.6
Aq_sp_Aq349_03639,,,,PF13414.7
Aq_sp_Aq349_03640,COG1186,,,PF00472.21
Aq_sp_Aq349_03641,COG1690,,K14415,PF01139.18
Aq_sp_Aq349_03642,COG1629,,,PF13715.7
Aq_sp_Aq349_03643,COG3275,,,PF06580.14
Aq_sp_Aq349_03644,COG3279,,K07705,PF04397.16
Aq_sp_Aq349_03645,,,,PF12893.8
Aq_sp_Aq349_03646,COG1028,,,PF00106.26
Aq_sp_Aq349_03647,COG1942,,K01821,PF01361.22
Aq_sp_Aq349_03648,COG0664,,,PF00027.30
Aq_sp_Aq349_03649,,,,PF13672.7
Aq_sp_Aq349_03650,COG0221,,,PF00719.20
Aq_sp_Aq349_03652,COG2378,,,PF08279.13
Aq_sp_Aq349_03653,,,,PF14248.7
Aq_sp_Aq349_03654,COG4898,,,PF09966.10
Aq_sp_Aq349_03656,COG2114,,,PF00211.21
Aq_sp_Aq349_03657,COG3279,,,PF04397.16
Aq_sp_Aq349_03658,,,,PF02517.17
Aq_sp_Aq349_03659,COG3394,,,PF04794.13
Aq_sp_Aq349_03660,,,,PF01476.21
Aq_sp_Aq349_03665,COG2932,,,PF13443.7
Aq_sp_Aq349_03666,COG1629,,,PF13715.7
Aq_sp_Aq349_03667,,,,PF12741.8
Aq_sp_Aq349_03668,COG1524,,,PF01676.19
Aq_sp_Aq349_03669,,,,PF18950.1
Aq_sp_Aq349_03670,COG0076,,K13745,PF01212.22
Aq_sp_Aq349_03671,COG3486,,K03897,PF13434.7
Aq_sp_Aq349_03672,,,,PF07690.17
Aq_sp_Aq349_03673,COG4264,,,PF13523.7
Aq_sp_Aq349_03674,COG1670,,,PF13523.7
Aq_sp_Aq349_03675,COG4264,,K03895,PF06276.13
Aq_sp_Aq349_03676,COG3000,,,PF04116.14
Aq_sp_Aq349_03677,COG3503,,,PF01757.23
Aq_sp_Aq349_03678,COG1024,,,PF00378.21
Aq_sp_Aq349_03679,COG0716,,,PF00258.26
Aq_sp_Aq349_03681,COG2207,,,PF12833.8
Aq_sp_Aq349_03682,COG1629,,,PF13715.7
Aq_sp_Aq349_03683,,,,PF14298.7
Aq_sp_Aq349_03684,,,,PF02412.19
Aq_sp_Aq349_03685,COG5266,,,PF10670.10
Aq_sp_Aq349_03686,COG2226,,,PF08241.13
Aq_sp_Aq349_03687,COG0463,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq349_03688,COG5617,,,
Aq_sp_Aq349_03689,,,,PF09134.11
Aq_sp_Aq349_03690,COG3934,GH5_42,,PF00150.19
Aq_sp_Aq349_03691,COG0438,,,PF00534.21
Aq_sp_Aq349_03693,,,,PF01740.22
Aq_sp_Aq349_03694,COG2244,,,PF01943.18
Aq_sp_Aq349_03695,,,,PF13448.7
Aq_sp_Aq349_03696,,,,PF00535.27
Aq_sp_Aq349_03697,COG4783,,,PF12895.8
Aq_sp_Aq349_03699,COG0587,,K02337,PF07733.13
Aq_sp_Aq349_03700,COG0389,,K02346,PF00817.21
Aq_sp_Aq349_03702,,,,PF05163.13
Aq_sp_Aq349_03704,COG2103,,K07106,PF01380.23
Aq_sp_Aq349_03705,,,,PF14054.7
Aq_sp_Aq349_03706,COG1629,,,PF13715.7
Aq_sp_Aq349_03707,COG1680,,,PF00144.25
Aq_sp_Aq349_03711,COG1595,,K03088,PF04542.15
Aq_sp_Aq349_03712,COG2838,,,PF03971.15
Aq_sp_Aq349_03713,COG0335,,K02884,PF01245.21
Aq_sp_Aq349_03714,,,,PF13308.7
Aq_sp_Aq349_03715,COG0336,,K00554,PF01746.22
Aq_sp_Aq349_03717,COG0057,,K00134,PF02800.21
Aq_sp_Aq349_03718,COG0265,,K04771,PF00595.25
Aq_sp_Aq349_03719,COG0253,,K01778,PF01678.20
Aq_sp_Aq349_03720,COG1670,,K00657,PF00583.26
Aq_sp_Aq349_03721,COG1559,,K07082,PF02618.17
Aq_sp_Aq349_03723,COG0313,,K07056,PF00590.21
Aq_sp_Aq349_03724,COG0394,,K01104,PF01451.22
Aq_sp_Aq349_03725,COG0593,,K02313,PF00004.30
Aq_sp_Aq349_03726,COG0824,,K07107,PF03061.23
Aq_sp_Aq349_03727,COG1739,,,PF01205.20
Aq_sp_Aq349_03728,,,,PF00892.21
Aq_sp_Aq349_03729,COG1011,,K20866,PF13419.7
Aq_sp_Aq349_03730,COG0117,,K11752,PF00383.24
Aq_sp_Aq349_03733,COG1246,,,PF00583.26
Aq_sp_Aq349_03734,COG2890,,,PF03602.16
Aq_sp_Aq349_03735,COG1611,,,PF18306.2
Aq_sp_Aq349_03736,COG0272,,,PF00533.27
Aq_sp_Aq349_03737,,,,PF07947.15
Aq_sp_Aq349_03741,COG0329,,K01714,PF00701.23
Aq_sp_Aq349_03742,,,,PF07885.17
Aq_sp_Aq349_03743,COG4105,,,PF13432.7
Aq_sp_Aq349_03744,,,,PF01192.23
Aq_sp_Aq349_03745,COG0452,,,PF04127.16
Aq_sp_Aq349_03746,,,,PF16119.6
Aq_sp_Aq349_03747,COG0497,,K03631,PF13175.7
Aq_sp_Aq349_03748,COG2340,,,PF00188.27
Aq_sp_Aq349_03749,COG2885,,,PF12895.8
Aq_sp_Aq349_03750,,,,PF11751.9
Aq_sp_Aq349_03751,,,,PF17963.2
Aq_sp_Aq349_03752,COG0623,,K00208,PF00106.26
Aq_sp_Aq349_03753,COG1215,GT2,,PF00535.27
Aq_sp_Aq349_03754,,,,PF07949.13
Aq_sp_Aq349_03755,COG0237,,K00859,PF13238.7
Aq_sp_Aq349_03756,COG0642,,,PF02518.27
Aq_sp_Aq349_03757,COG0745,,K07658,PF00072.25
Aq_sp_Aq349_03758,COG0324,,K00791,PF01715.18
Aq_sp_Aq349_03759,,,,PF00520.32
Aq_sp_Aq349_03760,,,,PF12969.8
Aq_sp_Aq349_03761,COG2176,,,PF01541.25
Aq_sp_Aq349_03762,COG0325,,K06997,PF01168.21
Aq_sp_Aq349_03763,,,,PF01419.18
Aq_sp_Aq349_03764,COG4198,,,PF06245.12
Aq_sp_Aq349_03765,COG0739,,,PF01551.23
Aq_sp_Aq349_03766,COG1250,,K00074,PF00725.23
Aq_sp_Aq349_03767,COG0673,,K16043,PF01408.23
Aq_sp_Aq349_03768,COG2518,,K00573,PF01135.20
Aq_sp_Aq349_03769,COG0666,,,PF00023.31
Aq_sp_Aq349_03770,,,,PF16822.6
Aq_sp_Aq349_03771,COG1696,,K19294,PF03062.20
Aq_sp_Aq349_03772,COG0691,,K03664,PF01668.19
Aq_sp_Aq349_03775,,,,PF07012.13
Aq_sp_Aq349_03776,COG2062,,,PF00300.23
Aq_sp_Aq349_03777,COG0824,,,PF13279.7
Aq_sp_Aq349_03778,COG1309,,K18939,PF00440.24
Aq_sp_Aq349_03780,COG0542,,K03695,PF00004.30
Aq_sp_Aq349_03781,,,,PF11009.9
Aq_sp_Aq349_03782,COG2346,,,
Aq_sp_Aq349_03783,COG1914,,,PF01566.19
Aq_sp_Aq349_03784,COG1629,,,PF13715.7
Aq_sp_Aq349_03785,COG3712,,,PF16344.6
Aq_sp_Aq349_03786,COG1595,,,PF00196.20
Aq_sp_Aq349_03787,COG0664,,K10914,PF00027.30
Aq_sp_Aq349_03789,COG0179,,,PF01557.19
Aq_sp_Aq349_03790,COG0112,,K00600,PF00464.20
Aq_sp_Aq349_03792,COG2128,,,
Aq_sp_Aq349_03793,COG0597,,K03101,PF01252.19
Aq_sp_Aq349_03794,,,,PF14534.7
Aq_sp_Aq349_03795,COG1670,,,PF00583.26
Aq_sp_Aq349_03798,COG1249,,,PF01262.22
Aq_sp_Aq349_03799,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_03800,COG3275,,,PF06580.14
Aq_sp_Aq349_03801,,,,PF12695.8
Aq_sp_Aq349_03802,,,,PF01618.17
Aq_sp_Aq349_03803,COG0526,,,PF00578.22
Aq_sp_Aq349_03804,COG1680,,,PF00144.25
Aq_sp_Aq349_03805,COG1132,,K06147,PF00664.24
Aq_sp_Aq349_03806,COG1988,,K07038,PF04307.15
Aq_sp_Aq349_03807,COG1680,,,PF00144.25
Aq_sp_Aq349_03808,COG3342,,,PF06267.13
Aq_sp_Aq349_03809,COG1432,,,PF01936.19
Aq_sp_Aq349_03810,COG0513,,K11927,PF00270.30
Aq_sp_Aq349_03811,COG0431,,,PF02525.18
Aq_sp_Aq349_03812,COG0147,,,PF04715.14
Aq_sp_Aq349_03813,COG4886,,,PF12799.8
Aq_sp_Aq349_03815,COG0037,,K04075,PF01171.21
Aq_sp_Aq349_03816,COG4232,,,PF11412.9
Aq_sp_Aq349_03818,COG2936,,K21017,PF02129.19
Aq_sp_Aq349_03819,COG4805,,,PF05960.12
Aq_sp_Aq349_03820,,,,PF14902.7
Aq_sp_Aq349_03821,COG1566,,,PF13533.7
Aq_sp_Aq349_03822,COG2274,,,PF00664.24
Aq_sp_Aq349_03823,COG3000,,,PF04116.14
Aq_sp_Aq349_03830,COG2207,,,PF12833.8
Aq_sp_Aq349_03832,COG0366,GH13_7,K01176,PF00128.25
Aq_sp_Aq349_03833,,,,PF14292.7
Aq_sp_Aq349_03834,,,K21572,PF14322.7
Aq_sp_Aq349_03835,COG1629,,K21573,PF13715.7
Aq_sp_Aq349_03836,COG1609,,,PF00356.22
Aq_sp_Aq349_03837,COG2211,,,PF07690.17
Aq_sp_Aq349_03838,COG0637,,K01838,PF13419.7
Aq_sp_Aq349_03839,COG1554,GH65,,PF03633.16
Aq_sp_Aq349_03840,COG0366,GH13,,PF00128.25
Aq_sp_Aq349_03841,COG0366,GH13,,PF00128.25
Aq_sp_Aq349_03842,,,,PF18962.1
Aq_sp_Aq349_03843,COG0205,,K00850,PF01513.22
Aq_sp_Aq349_03844,COG0057,,K00134,PF02800.21
Aq_sp_Aq349_03845,COG2971,,,PF01869.21
Aq_sp_Aq349_03846,,,,PF13875.7
Aq_sp_Aq349_03847,,,,PF03572.19
Aq_sp_Aq349_03848,,,,PF13715.7
Aq_sp_Aq349_03849,COG0642,,K07648,PF02518.27
Aq_sp_Aq349_03852,COG5642,,,PF09722.11
Aq_sp_Aq349_03853,COG5654,,,PF08808.12
Aq_sp_Aq349_03854,COG3590,,K07386,PF01431.22
Aq_sp_Aq349_03856,COG0527,,K00928,PF00696.29
Aq_sp_Aq349_03857,COG0606,,K07391,PF07728.15
Aq_sp_Aq349_03858,COG2197,,K07692,PF00196.20
Aq_sp_Aq349_03859,COG4585,,K07683,PF02518.27
Aq_sp_Aq349_03863,,,,PF14200.7
Aq_sp_Aq349_03864,COG2207,,,PF12895.8
Aq_sp_Aq349_03865,,,,PF18962.1
Aq_sp_Aq349_03867,COG0612,,,PF00675.21
Aq_sp_Aq349_03868,,,,PF11199.9
Aq_sp_Aq349_03869,COG1914,,K03322,PF01566.19
Aq_sp_Aq349_03870,COG1540,,K07160,PF03746.17
Aq_sp_Aq349_03871,COG2049,,K06351,PF02682.17
Aq_sp_Aq349_03872,COG1984,,K06350,PF02626.16
Aq_sp_Aq349_03873,COG4995,,,PF12770.8
Aq_sp_Aq349_03876,COG4585,,K07777,PF02518.27
Aq_sp_Aq349_03877,COG2197,,K07692,PF00196.20
Aq_sp_Aq349_03878,,,,PF18962.1
Aq_sp_Aq349_03879,COG0129,,K01687,PF00920.22
Aq_sp_Aq349_03880,COG0028,,K01652,PF02775.22
Aq_sp_Aq349_03881,COG0440,,K01653,PF01842.26
Aq_sp_Aq349_03882,COG0059,,K00053,PF02826.20
Aq_sp_Aq349_03883,COG1171,,K01754,PF00291.26
Aq_sp_Aq349_03884,,,,PF13508.8
Aq_sp_Aq349_03885,COG0137,,K01940,PF00764.20
Aq_sp_Aq349_03886,COG0002,,K00145,PF01118.25
Aq_sp_Aq349_03887,COG0345,,K00286,PF03807.18
Aq_sp_Aq349_03888,COG4992,,K00821,PF00202.22
Aq_sp_Aq349_03889,COG0078,,K13043,PF00185.25
Aq_sp_Aq349_03890,COG0548,,K00930,PF00696.29
Aq_sp_Aq349_03891,COG0624,,K01439,PF07687.15
Aq_sp_Aq349_03892,COG0165,,K01755,PF00206.21
Aq_sp_Aq349_03894,COG2827,,,PF01541.25
Aq_sp_Aq349_03895,COG3204,,,PF13449.7
Aq_sp_Aq349_03896,COG4799,,K01966,PF01039.23
Aq_sp_Aq349_03897,COG4770,,K11263,PF02222.23
Aq_sp_Aq349_03898,COG4770,,,PF00364.23
Aq_sp_Aq349_03899,,,,PF14240.7
Aq_sp_Aq349_03900,COG2849,,,PF07661.14
Aq_sp_Aq349_03901,COG1999,,,PF02630.15
Aq_sp_Aq349_03902,COG1988,,,PF04307.15
Aq_sp_Aq349_03903,,,,PF18962.1
Aq_sp_Aq349_03904,COG3437,,,PF00072.25
Aq_sp_Aq349_03905,COG0784,,,PF00072.25
Aq_sp_Aq349_03906,COG1629,,,PF13715.7
Aq_sp_Aq349_03907,COG4251,,,PF13689.7
Aq_sp_Aq349_03909,,,,PF00041.22
Aq_sp_Aq349_03912,COG3401,,,PF00041.22
Aq_sp_Aq349_03913,,,,PF06832.13
Aq_sp_Aq349_03914,COG0464,,,PF00004.30
Aq_sp_Aq349_03915,,,,PF13569.7
Aq_sp_Aq349_03916,COG4886,,,PF12799.8
Aq_sp_Aq349_03919,COG2885,,,PF00691.21
Aq_sp_Aq349_03920,COG0600,,,PF00528.23
Aq_sp_Aq349_03921,COG1116,,K02045,PF00005.28
Aq_sp_Aq349_03924,COG3489,,,PF09375.11
Aq_sp_Aq349_03925,COG3488,,,PF00034.22
Aq_sp_Aq349_03926,COG3487,,,PF09375.11
Aq_sp_Aq349_03927,COG1733,,,PF01638.18
Aq_sp_Aq349_03929,,,,PF08803.12
Aq_sp_Aq349_03930,COG0265,,,PF00089.27
Aq_sp_Aq349_03931,COG2114,,,PF00211.21
Aq_sp_Aq349_03937,COG3275,,,PF06580.14
Aq_sp_Aq349_03938,COG3279,,K07705,PF04397.16
Aq_sp_Aq349_03940,COG1538,,,PF04392.13
Aq_sp_Aq349_03941,COG0845,,K07799,PF00364.23
Aq_sp_Aq349_03942,COG0841,,K07788,PF00873.20
Aq_sp_Aq349_03943,,,,PF07885.17
Aq_sp_Aq349_03944,COG0446,,K17229,PF13454.7
Aq_sp_Aq349_03945,COG0607,,,PF00581.21
Aq_sp_Aq349_03946,COG0491,,,PF00753.28
Aq_sp_Aq349_03947,COG0659,,K03321,PF01740.22
Aq_sp_Aq349_03948,COG0664,,K21561,PF00027.30
Aq_sp_Aq349_03949,COG0312,,,PF01523.17
Aq_sp_Aq349_03950,COG0312,,,PF01523.17
Aq_sp_Aq349_03951,,,,PF13709.7
Aq_sp_Aq349_03952,COG0714,,,PF00004.30
Aq_sp_Aq349_03953,COG1721,,,PF01882.19
Aq_sp_Aq349_03954,,,,PF07584.12
Aq_sp_Aq349_03957,COG2426,,,PF06695.12
Aq_sp_Aq349_03960,COG4251,,,PF01590.27
Aq_sp_Aq349_03961,COG0079,,,PF00155.22
Aq_sp_Aq349_03962,COG2207,,,PF12833.8
Aq_sp_Aq349_03963,COG0486,,K03650,PF00025.22
Aq_sp_Aq349_03964,COG3591,,,PF00629.24
Aq_sp_Aq349_03965,COG4886,,,PF12799.8
Aq_sp_Aq349_03966,COG3296,,,PF09685.11
Aq_sp_Aq349_03967,COG0642,,,PF02518.27
Aq_sp_Aq349_03968,COG0004,,K03320,PF00909.22
Aq_sp_Aq349_03969,COG0347,,K04751,PF00543.23
Aq_sp_Aq349_03970,COG0069,,K00284,PF00310.22
Aq_sp_Aq349_03971,COG0493,,K00266,PF01593.25
Aq_sp_Aq349_03973,COG1680,,,PF00144.25
Aq_sp_Aq349_03974,COG0793,,,PF03572.19
Aq_sp_Aq349_03975,,,,PF13797.7
Aq_sp_Aq349_03976,COG3682,,,PF03965.17
Aq_sp_Aq349_03978,COG0421,,,PF13649.7
Aq_sp_Aq349_03979,COG3193,,,PF03928.15
Aq_sp_Aq349_03980,COG3608,,,PF04952.15
Aq_sp_Aq349_03981,COG2524,,,PF00571.29
Aq_sp_Aq349_03982,COG4757,,,PF00561.21
Aq_sp_Aq349_03983,COG0624,,,PF07687.15
Aq_sp_Aq349_03984,,,,PF00515.29
Aq_sp_Aq349_03985,,,,PF05163.13
Aq_sp_Aq349_03986,COG0664,,,PF00027.30
Aq_sp_Aq349_03987,,,,PF07676.13
Aq_sp_Aq349_03988,COG3439,,,PF03625.15
Aq_sp_Aq349_03989,COG0592,,K02338,PF00712.20
Aq_sp_Aq349_03990,,,,PF12867.8
Aq_sp_Aq349_03991,COG4585,,,PF02518.27
Aq_sp_Aq349_03992,COG0609,,K02015,PF01032.19
Aq_sp_Aq349_03993,COG0614,,,PF01497.19
Aq_sp_Aq349_03994,COG0406,,K22305,PF00300.23
Aq_sp_Aq349_03995,COG0368,,K02233,PF02654.16
Aq_sp_Aq349_03996,COG2038,,K00768,PF02277.18
Aq_sp_Aq349_03997,COG2087,,,PF02283.17
Aq_sp_Aq349_03998,COG4206,,K16092,PF07715.16
Aq_sp_Aq349_03999,COG0793,,,PF03572.19
Aq_sp_Aq349_04000,COG0793,,,PF03572.19
Aq_sp_Aq349_04001,COG1595,,,PF04542.15
Aq_sp_Aq349_04003,,,,PF14060.7
Aq_sp_Aq349_04004,,,,PF14060.7
Aq_sp_Aq349_04005,COG0015,,K01756,PF08328.12
Aq_sp_Aq349_04007,,,,PF14376.7
Aq_sp_Aq349_04008,COG0846,,K12410,PF02146.18
Aq_sp_Aq349_04009,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_04010,COG4585,,,PF02518.27
Aq_sp_Aq349_04011,COG2197,,K07696,PF00072.25
Aq_sp_Aq349_04012,COG3119,,,PF16347.6
Aq_sp_Aq349_04015,COG1629,,,PF13715.7
Aq_sp_Aq349_04016,COG1393,,K00537,PF03960.16
Aq_sp_Aq349_04017,COG1186,,K02836,PF03462.19
Aq_sp_Aq349_04018,,,,PF16313.6
Aq_sp_Aq349_04019,COG4403,,,PF05147.14
Aq_sp_Aq349_04021,,,,PF10439.10
Aq_sp_Aq349_04023,,,,PF13441.7
Aq_sp_Aq349_04024,,,,PF10439.10
Aq_sp_Aq349_04025,COG1566,,,PF00529.21
Aq_sp_Aq349_04026,COG2274,,,PF00664.24
Aq_sp_Aq349_04028,COG2207,,,PF12833.8
Aq_sp_Aq349_04029,COG2008,,K20801,PF00155.22
Aq_sp_Aq349_04030,COG3422,,K09946,PF07411.13
Aq_sp_Aq349_04031,COG0718,,K09747,PF02575.17
Aq_sp_Aq349_04032,COG1770,,,PF00326.22
Aq_sp_Aq349_04033,COG0031,,K01697,PF00291.26
Aq_sp_Aq349_04034,COG0156,,K00639,PF00155.22
Aq_sp_Aq349_04035,,,,PF00583.26
Aq_sp_Aq349_04036,,,,PF13557.7
Aq_sp_Aq349_04037,,,,PF16118.6
Aq_sp_Aq349_04038,COG4485,,,PF09586.11
Aq_sp_Aq349_04039,COG0438,GT4,,PF13439.7
Aq_sp_Aq349_04040,COG2197,,K07692,PF00196.20
Aq_sp_Aq349_04041,COG4585,,,PF07730.14
Aq_sp_Aq349_04042,,,,PF00028.18
Aq_sp_Aq349_04043,,,,PF00520.32
Aq_sp_Aq349_04044,COG4326,,,PF07070.12
Aq_sp_Aq349_04045,,,,PF00028.18
Aq_sp_Aq349_04046,,,,PF00028.18
Aq_sp_Aq349_04047,,,,PF00028.18
Aq_sp_Aq349_04048,COG2244,,,PF01943.18
Aq_sp_Aq349_04051,COG2159,,,PF04909.15
Aq_sp_Aq349_04053,COG0178,,K03701,PF13191.7
Aq_sp_Aq349_04054,COG1595,,K03088,PF07638.12
Aq_sp_Aq349_04055,COG0177,,K10773,PF00730.26
Aq_sp_Aq349_04056,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_04057,COG3275,,,PF06580.14
Aq_sp_Aq349_04058,COG3275,,,PF06580.14
Aq_sp_Aq349_04059,,,,PF13229.7
Aq_sp_Aq349_04060,COG1225,,K03564,PF00578.22
Aq_sp_Aq349_04062,COG1235,,,PF00753.28
Aq_sp_Aq349_04064,,,,PF14054.7
Aq_sp_Aq349_04065,COG1629,,,PF13715.7
Aq_sp_Aq349_04066,COG4886,,,PF00028.18
Aq_sp_Aq349_04067,COG4222,,,PF13860.7
Aq_sp_Aq349_04069,COG1501,GH31,K18820,PF16338.6
Aq_sp_Aq349_04071,COG2258,,,PF03473.18
Aq_sp_Aq349_04072,COG4430,,,PF08818.12
Aq_sp_Aq349_04073,COG4974,,,PF00589.23
Aq_sp_Aq349_04076,,,,PF09414.11
Aq_sp_Aq349_04083,,,,PF09346.11
Aq_sp_Aq349_04084,COG2207,,,PF02311.20
Aq_sp_Aq349_04085,COG0823,,,PF00930.22
Aq_sp_Aq349_04087,COG1680,,,PF00144.25
Aq_sp_Aq349_04088,COG1680,,,PF00144.25
Aq_sp_Aq349_04089,COG1846,,,PF13463.7
Aq_sp_Aq349_04090,COG3616,,K20757,PF01168.21
Aq_sp_Aq349_04091,COG2423,,K21721,PF03807.18
Aq_sp_Aq349_04094,,,,PF00515.29
Aq_sp_Aq349_04096,COG1595,,K03088,PF04542.15
Aq_sp_Aq349_04097,COG2008,,K20801,PF00155.22
Aq_sp_Aq349_04098,COG0535,,,
Aq_sp_Aq349_04099,COG0520,,K11717,PF00155.22
Aq_sp_Aq349_04100,,,,PF00028.18
Aq_sp_Aq349_04102,,,,PF13505.7
Aq_sp_Aq349_04103,,,,PF13675.7
Aq_sp_Aq349_04105,COG0745,,K07666,PF00072.25
Aq_sp_Aq349_04106,COG0642,,,PF02518.27
Aq_sp_Aq349_04107,COG0400,,,PF00561.21
Aq_sp_Aq349_04108,,,,PF03411.14
Aq_sp_Aq349_04109,COG0044,,K01465,PF01979.21
Aq_sp_Aq349_04110,,,,PF07584.12
Aq_sp_Aq349_04111,,,,PF13505.7
Aq_sp_Aq349_04112,COG2509,,,PF01266.25
Aq_sp_Aq349_04113,COG0642,,,PF01590.27
Aq_sp_Aq349_04114,COG1858,,,PF03150.15
Aq_sp_Aq349_04116,,,,PF09674.11
Aq_sp_Aq349_04117,COG2207,,,PF12833.8
Aq_sp_Aq349_04118,,,,PF12388.9
Aq_sp_Aq349_04119,,,,PF12388.9
Aq_sp_Aq349_04120,COG1136,,K09810,PF13175.7
Aq_sp_Aq349_04121,,GCBM9,,
Aq_sp_Aq349_04122,COG0225,,K07304,PF01625.22
Aq_sp_Aq349_04123,COG0302,,K01495,PF01227.23
Aq_sp_Aq349_04127,,,,PF09206.12
Aq_sp_Aq349_04129,COG5403,,,PF06078.12
Aq_sp_Aq349_04130,COG0111,,K22982,PF00389.31
Aq_sp_Aq349_04131,COG1932,,K00831,PF00266.20
Aq_sp_Aq349_04132,,,,PF05893.15
Aq_sp_Aq349_04133,,,,PF00037.28
Aq_sp_Aq349_04134,,,,PF13505.7
Aq_sp_Aq349_04135,COG2267,,,PF00561.21
Aq_sp_Aq349_04136,COG1073,,K06889,PF00561.21
Aq_sp_Aq349_04138,COG0366,GH13_19,K01176,PF00128.25
Aq_sp_Aq349_04139,COG1575,,K02548,PF01040.19
Aq_sp_Aq349_04140,COG2220,,,PF00753.28
Aq_sp_Aq349_04141,COG4948,,,PF13378.7
Aq_sp_Aq349_04142,,,,PF02517.17
Aq_sp_Aq349_04143,COG0318,,K01911,PF00501.29
Aq_sp_Aq349_04144,COG2304,,,PF13715.7
Aq_sp_Aq349_04145,,,,PF00557.25
Aq_sp_Aq349_04146,COG2866,,,PF00246.25
Aq_sp_Aq349_04147,COG4799,,K01966,PF01039.23
Aq_sp_Aq349_04148,COG0488,,K06020,PF13173.7
Aq_sp_Aq349_04149,COG1011,,,PF12689.8
Aq_sp_Aq349_04150,COG4845,,K19271,PF00302.19
Aq_sp_Aq349_04151,,,,PF11251.9
Aq_sp_Aq349_04152,COG0076,,,PF00282.20
Aq_sp_Aq349_04153,COG1187,,K06181,PF00849.23
Aq_sp_Aq349_04154,COG1278,,,PF00313.23
Aq_sp_Aq349_04155,COG2220,,,PF12706.8
Aq_sp_Aq349_04156,COG0730,,K07090,PF01925.20
