row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq135_03603,,,,PF18962.1
Aq_sp_Aq135_03605,COG1595,,K03088,PF04542.15
Aq_sp_Aq135_03607,,,,PF13675.7
Aq_sp_Aq135_03608,COG0653,,K03070,PF07517.15
Aq_sp_Aq135_03609,,,,PF11387.9
Aq_sp_Aq135_03610,COG2096,,K00798,PF01923.19
Aq_sp_Aq135_03611,,,,PF00583.26
Aq_sp_Aq135_03612,COG0353,,K06187,PF02132.16
Aq_sp_Aq135_03613,COG0508,,K00658,PF00198.24
Aq_sp_Aq135_03614,,,,PF09346.11
Aq_sp_Aq135_03615,COG0664,,,PF00027.30
Aq_sp_Aq135_03616,COG0778,,,PF00881.25
Aq_sp_Aq135_03617,COG3238,,,PF04657.14
Aq_sp_Aq135_03618,,,,PF13673.8
Aq_sp_Aq135_03619,COG3182,,,PF03929.17
Aq_sp_Aq135_03620,COG1629,,K02014,PF13715.7
Aq_sp_Aq135_03622,COG1108,,,PF00950.18
Aq_sp_Aq135_03623,COG1108,,K11708,PF00950.18
Aq_sp_Aq135_03624,COG1121,,K11710,PF13304.7
Aq_sp_Aq135_03625,COG0803,,K11707,PF01297.18
Aq_sp_Aq135_03626,COG2143,,,PF00578.22
Aq_sp_Aq135_03627,COG4771,,,PF13715.7
Aq_sp_Aq135_03628,COG1321,,K03709,PF04023.15
Aq_sp_Aq135_03629,COG0847,,,PF00929.25
Aq_sp_Aq135_03630,COG0179,,,PF01557.19
Aq_sp_Aq135_03631,COG2198,,,
Aq_sp_Aq135_03632,COG1058,,K03742,PF02464.18
Aq_sp_Aq135_03634,COG0227,,K02902,PF00830.20
Aq_sp_Aq135_03635,COG0552,,K03110,PF13191.7
Aq_sp_Aq135_03636,COG0154,,,PF01425.22
Aq_sp_Aq135_03637,COG1680,,,PF00144.25
Aq_sp_Aq135_03638,COG0621,,K14441,PF04055.22
Aq_sp_Aq135_03640,,,,PF01609.22
Aq_sp_Aq135_03645,,,,PF13585.7
Aq_sp_Aq135_03646,,,,PF09038.11
Aq_sp_Aq135_03647,COG3401,,,PF00041.22
Aq_sp_Aq135_03649,,,,PF00041.22
Aq_sp_Aq135_03651,COG4403,,,PF05147.14
Aq_sp_Aq135_03652,,,,PF03572.19
Aq_sp_Aq135_03653,COG2207,,,PF12833.8
Aq_sp_Aq135_03655,COG0277,,,PF02913.20
Aq_sp_Aq135_03656,COG1620,,K03303,PF02652.15
Aq_sp_Aq135_03657,COG0640,,,PF12840.8
Aq_sp_Aq135_03658,COG0591,,,PF02518.27
Aq_sp_Aq135_03659,COG0745,,K07668,PF00072.25
Aq_sp_Aq135_03660,COG0644,,,PF01494.20
Aq_sp_Aq135_03661,COG0546,,K01091,PF12710.8
Aq_sp_Aq135_03662,,,,PF09346.11
Aq_sp_Aq135_03663,COG3104,,,PF07690.17
Aq_sp_Aq135_03664,COG1573,,,PF03167.20
Aq_sp_Aq135_03665,COG0755,,,PF01578.21
Aq_sp_Aq135_03666,COG1858,,,PF06537.12
Aq_sp_Aq135_03667,COG5495,,,PF10728.10
Aq_sp_Aq135_03668,COG1778,,K03270,PF13419.7
Aq_sp_Aq135_03670,COG0127,,K02428,PF01725.17
Aq_sp_Aq135_03671,,,,PF02517.17
Aq_sp_Aq135_03672,COG1757,,K03315,PF03553.15
Aq_sp_Aq135_03673,COG1607,,,PF03061.23
Aq_sp_Aq135_03674,COG0778,,,PF00881.25
Aq_sp_Aq135_03675,COG0399,,K19715,PF00155.22
Aq_sp_Aq135_03676,COG4815,,,PF08877.11
Aq_sp_Aq135_03677,,,,PF13442.7
Aq_sp_Aq135_03678,COG1404,,,PF05922.17
Aq_sp_Aq135_03679,COG1404,,,PF05922.17
Aq_sp_Aq135_03680,COG1404,,,PF05922.17
Aq_sp_Aq135_03681,COG0458,,K01955,PF02222.23
Aq_sp_Aq135_03682,,,,PF17874.2
Aq_sp_Aq135_03683,,,,PF00578.22
Aq_sp_Aq135_03684,COG0730,,,PF01925.20
Aq_sp_Aq135_03685,,GH23,,PF01464.21
Aq_sp_Aq135_03687,COG2388,,,PF14542.7
Aq_sp_Aq135_03688,COG0621,,K18707,PF04055.22
Aq_sp_Aq135_03689,COG0747,,K12368,PF00496.23
Aq_sp_Aq135_03691,COG1208,,,PF13562.7
Aq_sp_Aq135_03692,COG0254,,K02909,PF01197.19
Aq_sp_Aq135_03693,,,,PF13858.7
Aq_sp_Aq135_03694,COG0463,GT2,,PF00535.27
Aq_sp_Aq135_03695,COG1109,,K01835,PF02878.17
Aq_sp_Aq135_03696,COG1132,,K11085,PF00664.24
Aq_sp_Aq135_03697,COG1595,,K03088,PF04542.15
Aq_sp_Aq135_03700,COG4447,,,PF02012.21
Aq_sp_Aq135_03701,COG0144,,,PF13847.7
Aq_sp_Aq135_03703,COG0046,,K01952,PF02769.23
Aq_sp_Aq135_03704,COG1022,,K01897,PF00501.29
Aq_sp_Aq135_03705,COG1846,,,PF13463.7
Aq_sp_Aq135_03706,COG1250,,K07516,PF00725.23
Aq_sp_Aq135_03707,,,,PF05635.12
Aq_sp_Aq135_03708,COG0183,,K00632,PF02803.19
Aq_sp_Aq135_03709,COG1960,,,PF00441.25
Aq_sp_Aq135_03710,,,,PF12799.8
Aq_sp_Aq135_03711,,GCBM9,,PF06452.12
Aq_sp_Aq135_03712,,,,PF07690.17
Aq_sp_Aq135_03713,COG1595,,K03088,PF00196.20
Aq_sp_Aq135_03714,COG3712,,,PF16344.6
Aq_sp_Aq135_03715,,,,PF13715.7
Aq_sp_Aq135_03716,,,,PF14322.7
Aq_sp_Aq135_03717,,,,PF15890.6
Aq_sp_Aq135_03718,,,,PF14135.7
Aq_sp_Aq135_03719,COG2234,,,PF04389.18
Aq_sp_Aq135_03720,COG0308,,,PF01433.21
Aq_sp_Aq135_03721,COG1670,,,PF00583.26
Aq_sp_Aq135_03722,,,,PF00903.26
Aq_sp_Aq135_03723,COG2334,,,PF01636.24
Aq_sp_Aq135_03724,COG2939,,,PF00450.23
Aq_sp_Aq135_03725,COG1741,,,PF02678.17
Aq_sp_Aq135_03726,COG0642,,,PF02518.27
Aq_sp_Aq135_03727,COG0642,,,PF02518.27
Aq_sp_Aq135_03728,COG3782,,,PF08907.12
Aq_sp_Aq135_03729,,,,PF18962.1
Aq_sp_Aq135_03730,COG1239,,,PF07728.15
Aq_sp_Aq135_03731,COG4867,,,PF13519.7
Aq_sp_Aq135_03734,COG4447,,,PF02012.21
Aq_sp_Aq135_03735,COG1506,,,PF00561.21
Aq_sp_Aq135_03736,COG2207,,,PF12833.8
Aq_sp_Aq135_03738,,,,PF12799.8
Aq_sp_Aq135_03739,COG1335,,,PF00857.21
Aq_sp_Aq135_03740,COG0789,,,PF00376.24
Aq_sp_Aq135_03742,,,,PF01833.25
Aq_sp_Aq135_03743,COG1670,,,PF00583.26
Aq_sp_Aq135_03744,COG2819,,,PF00756.21
Aq_sp_Aq135_03746,,,,PF18962.1
Aq_sp_Aq135_03747,,,,PF18950.1
Aq_sp_Aq135_03749,COG3275,,,PF06580.14
Aq_sp_Aq135_03750,COG3279,,K07705,PF04397.16
Aq_sp_Aq135_03752,COG4447,,,PF02012.21
Aq_sp_Aq135_03753,COG1981,,,PF03653.14
Aq_sp_Aq135_03754,COG1670,,K03825,PF00583.26
Aq_sp_Aq135_03755,COG1561,,,PF08340.12
Aq_sp_Aq135_03756,COG0194,,K00942,PF13238.7
Aq_sp_Aq135_03757,COG1057,,K00969,PF01467.27
Aq_sp_Aq135_03758,COG1309,,K22041,PF00440.24
Aq_sp_Aq135_03759,COG1024,,K01715,PF00378.21
Aq_sp_Aq135_03760,COG5000,,,PF02518.27
Aq_sp_Aq135_03761,COG1123,,K13892,PF13304.7
Aq_sp_Aq135_03762,COG2057,,K01029,PF01144.24
Aq_sp_Aq135_03764,COG0450,,K03386,PF10417.10
Aq_sp_Aq135_03765,COG1788,,K01028,PF01144.24
Aq_sp_Aq135_03766,COG5009,GT51,K05366,PF00912.23
Aq_sp_Aq135_03767,,,,PF14109.7
Aq_sp_Aq135_03768,COG1774,,,PF04468.13
Aq_sp_Aq135_03769,COG1054,,K07146,PF00581.21
Aq_sp_Aq135_03770,COG0468,,K03553,PF13479.7
Aq_sp_Aq135_03772,COG1595,,K03088,PF07638.12
Aq_sp_Aq135_03773,,,,PF13568.7
Aq_sp_Aq135_03774,COG0204,,,PF01553.22
Aq_sp_Aq135_03775,COG0180,,K01867,PF00579.26
Aq_sp_Aq135_03776,COG4335,,,
Aq_sp_Aq135_03779,COG0016,,K01889,PF02912.19
Aq_sp_Aq135_03782,COG0189,,,PF02655.15
Aq_sp_Aq135_03783,COG1305,,,PF14402.7
Aq_sp_Aq135_03784,COG1595,,K03088,PF04542.15
Aq_sp_Aq135_03785,COG3712,,,PF16344.6
Aq_sp_Aq135_03786,COG1629,,,PF13715.7
Aq_sp_Aq135_03788,COG1286,,,PF02674.17
Aq_sp_Aq135_03789,COG0659,,K03321,PF01740.22
Aq_sp_Aq135_03790,COG0288,,K01673,PF00484.20
Aq_sp_Aq135_03791,COG0659,,K03321,PF16983.6
Aq_sp_Aq135_03792,,,,PF08239.12
Aq_sp_Aq135_03793,,,,PF13584.7
Aq_sp_Aq135_03794,,,,PF12895.8
Aq_sp_Aq135_03795,COG1240,,,PF07584.12
Aq_sp_Aq135_03796,COG1240,,,PF07584.12
Aq_sp_Aq135_03798,COG1721,,,PF01882.19
Aq_sp_Aq135_03799,COG0714,,,PF07726.12
Aq_sp_Aq135_03800,COG4221,,,PF00106.26
Aq_sp_Aq135_03801,,,,PF04326.15
Aq_sp_Aq135_03802,,,,PF00149.29
Aq_sp_Aq135_03803,COG4260,,,PF01145.26
Aq_sp_Aq135_03805,COG0166,,K01810,PF00342.20
Aq_sp_Aq135_03806,COG0739,,K19304,PF01551.23
Aq_sp_Aq135_03807,COG3483,,,PF03301.14
Aq_sp_Aq135_03808,,,,PF11306.9
Aq_sp_Aq135_03809,COG0179,,,PF01557.19
Aq_sp_Aq135_03810,COG3185,,K00457,PF00903.26
Aq_sp_Aq135_03811,COG3508,,,PF04209.14
Aq_sp_Aq135_03812,COG1752,,,PF19143.1
Aq_sp_Aq135_03813,COG0322,,K03703,PF01541.25
Aq_sp_Aq135_03814,COG0189,,K05844,PF02655.15
Aq_sp_Aq135_03815,COG3608,,,PF04952.15
Aq_sp_Aq135_03816,COG0212,,K01934,PF01812.21
Aq_sp_Aq135_03817,COG0597,,,PF01252.19
Aq_sp_Aq135_03818,COG3525,GH20,,PF14845.7
Aq_sp_Aq135_03819,COG1734,,,PF01258.18
Aq_sp_Aq135_03820,COG0060,,K01870,PF08264.14
Aq_sp_Aq135_03821,COG0388,,K13566,PF00795.23
Aq_sp_Aq135_03822,,,,PF13205.7
Aq_sp_Aq135_03823,COG1040,,,PF00156.28
Aq_sp_Aq135_03825,COG0423,,K01880,PF03129.21
Aq_sp_Aq135_03826,,,,PF18962.1
Aq_sp_Aq135_03828,COG0708,,K01142,PF03372.24
Aq_sp_Aq135_03829,COG1360,,,PF00691.21
Aq_sp_Aq135_03830,COG0845,,,PF13437.7
Aq_sp_Aq135_03831,COG3696,,,PF00873.20
Aq_sp_Aq135_03834,,,,PF13585.7
Aq_sp_Aq135_03836,COG1012,,K22187,PF00171.23
Aq_sp_Aq135_03838,COG0240,,K00057,PF07479.15
Aq_sp_Aq135_03839,,,,PF07366.13
Aq_sp_Aq135_03840,COG2897,,K01011,PF00581.21
Aq_sp_Aq135_03841,COG1472,GH3,K01207,PF00933.22
Aq_sp_Aq135_03843,COG3000,,,PF04116.14
Aq_sp_Aq135_03844,COG0790,,K07126,PF08238.13
Aq_sp_Aq135_03845,COG0758,,,PF02481.16
Aq_sp_Aq135_03846,,,,PF00216.22
Aq_sp_Aq135_03847,COG1607,,,PF03061.23
Aq_sp_Aq135_03848,COG4942,,K22719,PF01551.23
Aq_sp_Aq135_03849,,,,PF14125.7
Aq_sp_Aq135_03850,COG3071,,,PF12895.8
Aq_sp_Aq135_03851,COG1209,,,PF00132.25
Aq_sp_Aq135_03852,COG0756,,K01520,PF00692.20
Aq_sp_Aq135_03853,COG2244,,,PF01554.19
Aq_sp_Aq135_03856,COG0224,,K02115,PF00231.20
Aq_sp_Aq135_03857,COG0056,,,PF00006.26
Aq_sp_Aq135_03858,COG0712,,K02113,PF00213.19
Aq_sp_Aq135_03859,COG0711,,K02109,PF00430.19
Aq_sp_Aq135_03860,,,,PF00137.22
Aq_sp_Aq135_03861,COG0356,,,PF00119.21
Aq_sp_Aq135_03862,COG1664,,,PF04519.14
Aq_sp_Aq135_03863,,,,PF13181.7
Aq_sp_Aq135_03864,COG1018,,K02613,PF00970.25
Aq_sp_Aq135_03865,COG0521,,K03831,PF00994.25
Aq_sp_Aq135_03866,COG0657,,,PF07859.14
Aq_sp_Aq135_03871,COG0523,,,PF02492.20
Aq_sp_Aq135_03873,COG0664,,,
Aq_sp_Aq135_03874,COG2818,,K01246,PF03352.14
Aq_sp_Aq135_03876,COG2819,,,PF00756.21
Aq_sp_Aq135_03878,COG2207,,,PF12833.8
Aq_sp_Aq135_03879,COG3324,,,PF00903.26
Aq_sp_Aq135_03880,COG4898,,,PF09966.10
Aq_sp_Aq135_03882,,,,PF13470.7
Aq_sp_Aq135_03883,,,,PF12728.8
Aq_sp_Aq135_03884,COG3093,,,PF01381.23
Aq_sp_Aq135_03885,,,,PF08843.12
Aq_sp_Aq135_03886,COG0350,,K10778,PF02805.17
Aq_sp_Aq135_03887,COG2513,,,PF13714.7
